,iter,ns,epot,ekin,etot,T,t
2480,248100,0.2481,-20.26416877997936,9.639491073746356,-10.624677706233,323.38750439678773,8547.310641527176
2490,249100,0.2491,-11.302629281434411,8.445525198965187,-2.8571040824692235,283.3321071121728,8590.803401231766
2500,250100,0.2501,-13.814790171279054,11.887125757877412,-1.9276644134016399,398.79158597495706,8635.352653503418
2510,251100,0.2511,-11.370254229564582,12.21091472333575,0.8406604937711695,409.6541205931974,8684.363097906113
2520,252100,0.2521,-13.66707411340856,10.709866256445157,-2.957207856963404,359.2966573233325,8732.895823478699
2530,253100,0.2531,-10.910056093303142,8.443279480023296,-2.466776613279844,283.2567673002845,8776.602485895157
2540,254100,0.2541,-12.46016352089176,8.794267426846208,-3.6658960940455536,295.03177858750394,8820.394764900208
2550,255100,0.2551,-13.141876750716591,12.124369661156347,-1.0175070895602438,406.75069016705316,8864.528520584106
2560,256100,0.2561,-17.47016184526901,14.040359108406316,-3.429802736862694,471.0286734191233,8908.045288324356
2570,257100,0.2571,-15.885076415991724,12.22271638997933,-3.66236002601239,410.05004518033513,8952.298258781433
2580,258100,0.2581,-14.231097377103216,11.695774382339186,-2.535322994764032,392.3720931485427,8989.752094268799
2590,259100,0.2591,-12.271693425803663,13.461809645428357,1.190116219624695,451.6193845291623,9020.37095785141
